RNA name	external_gene_name	GeneName	chromosome_name	start_position	end_position	strand	ensembl_gene_id	Biotyoe	TypeSimpl	Type	EntrezID	EntrezID.1	EntrezID.2
ENSG00000060709	RIMBP2	RIMBP2	12	130396137	130716281	-1	ENSG00000060709	protein_coding	coding	mRNA	23504	23504	23504
ENSG00000060718	COL11A1	COL11A1	1	102876467	103108872	-1	ENSG00000060718	protein_coding	coding	mRNA	1301	1301	1301
ENSG00000061455	PRDM6	PRDM6	5	123089121	123194266	1	ENSG00000061455	protein_coding	coding	mRNA	93166	93166	93166
ENSG00000061492	WNT8A	WNT8A	5	138083892	138092365	1	ENSG00000061492	protein_coding	coding	mRNA	7478	7478	7478
ENSG00000062038	CDH3	CDH3	16	68636189	68722616	1	ENSG00000062038	protein_coding	coding	mRNA	1001	1001	1001
ENSG00000062096	ARSF	ARSF	X	3041471	3112726	1	ENSG00000062096	protein_coding	coding	mRNA	416	416	416
ENSG00000062282	DGAT2	DGAT2	11	75759512	75801535	1	ENSG00000062282	protein_coding	coding	mRNA	84649	84649	84649
ENSG00000062524	LTK	LTK	15	41503638	41513887	-1	ENSG00000062524	protein_coding	coding	mRNA	4058	4058	4058
ENSG00000063015	SEZ6	SEZ6	17	28954901	29006440	-1	ENSG00000063015	protein_coding	coding	mRNA	124925	124925	124925
ENSG00000063127	SLC6A16	SLC6A16	19	49289638	49325225	-1	ENSG00000063127	protein_coding	coding	mRNA	28968	28968	28968
ENSG00000063180	CA11	CA11	19	48637942	48646312	-1	ENSG00000063180	protein_coding	coding	mRNA	770	770	770
ENSG00000063438	AHRR	AHRR	5	304176	438291	1	ENSG00000063438	protein_coding	coding	mRNA	ND	57491	57491
ENSG00000063515	GSC2	GSC2	22	19148576	19150283	-1	ENSG00000063515	protein_coding	coding	mRNA	2928	2928	2928
ENSG00000064195	DLX3	DLX3	17	49990005	49995224	-1	ENSG00000064195	protein_coding	coding	mRNA	1747	1747	1747
ENSG00000064201	TSPAN32	TSPAN32	11	2301997	2318200	1	ENSG00000064201	protein_coding	coding	mRNA	10077	10077	10077
ENSG00000064205	WISP2	CCN5	20	44714844	44728509	1	ENSG00000064205	protein_coding	coding	mRNA	8839	8839	8839
ENSG00000064218	DMRT3	DMRT3	9	976964	991731	1	ENSG00000064218	protein_coding	coding	mRNA	58524	58524	58524
ENSG00000064270	ATP2C2	ATP2C2	16	84368527	84464187	1	ENSG00000064270	protein_coding	coding	mRNA	9914	9914	9914
ENSG00000064300	NGFR	NGFR	17	49495293	49515017	1	ENSG00000064300	protein_coding	coding	mRNA	4804	4804	4804
ENSG00000064655	EYA2	EYA2	20	46894624	47188844	1	ENSG00000064655	protein_coding	coding	mRNA	2139	2139	2139
ENSG00000064692	SNCAIP	SNCAIP	5	122311354	122464219	1	ENSG00000064692	protein_coding	coding	mRNA	9627	9627	9627
ENSG00000064787	BCAS1	BCAS1	20	53936777	54070594	-1	ENSG00000064787	protein_coding	coding	mRNA	8537	8537	8537
ENSG00000064835	POU1F1	POU1F1	3	87259404	87276587	-1	ENSG00000064835	protein_coding	coding	mRNA	5449	5449	5449
ENSG00000064886	CHI3L2	CHI3L2	1	111200771	111243440	1	ENSG00000064886	protein_coding	coding	mRNA	1117	1117	1117
ENSG00000065325	GLP2R	GLP2R	17	9822206	9892102	1	ENSG00000065325	protein_coding	coding	mRNA	9340	9340	9340
ENSG00000065328	MCM10	MCM10	10	13161554	13211104	1	ENSG00000065328	protein_coding	coding	mRNA	55388	55388	55388
ENSG00000065371	ROPN1	ROPN1	3	123968521	123992178	-1	ENSG00000065371	protein_coding	coding	mRNA	54763	54763	54763
ENSG00000065609	SNAP91	SNAP91	6	83552880	83709691	-1	ENSG00000065609	protein_coding	coding	mRNA	9892	9892	9892
ENSG00000065618	COL17A1	COL17A1	10	104031286	104085957	-1	ENSG00000065618	protein_coding	coding	mRNA	1308	1308	1308
ENSG00000065675	PRKCQ	PRKCQ	10	6427143	6580301	-1	ENSG00000065675	protein_coding	coding	mRNA	5588	5588	5588
ENSG00000065833	ME1	ME1	6	83210389	83431071	-1	ENSG00000065833	protein_coding	coding	mRNA	4199	4199	4199
ENSG00000066032	CTNNA2	CTNNA2	2	79185231	80648861	1	ENSG00000066032	protein_coding	coding	mRNA	1496	1496	1496
ENSG00000066248	NGEF	NGEF	2	232878686	233013272	-1	ENSG00000066248	protein_coding	coding	mRNA	25791	25791	25791
ENSG00000066279	ASPM	ASPM	1	197084128	197146694	-1	ENSG00000066279	protein_coding	coding	mRNA	259266	259266	259266
ENSG00000066382	MPPED2	MPPED2	11	30384493	30586872	-1	ENSG00000066382	protein_coding	coding	mRNA	744	744	744
ENSG00000066405	CLDN18	CLDN18	3	137998735	138033655	1	ENSG00000066405	protein_coding	coding	mRNA	51208	51208	51208
ENSG00000066735	KIF26A	KIF26A	14	104138723	104180894	1	ENSG00000066735	protein_coding	coding	mRNA	26153	26153	26153
ENSG00000066813	ACSM2B	ACSM2B	16	20536226	20576427	-1	ENSG00000066813	protein_coding	coding	mRNA	348158	348158	348158
ENSG00000067048	DDX3Y	DDX3Y	Y	12904108	12920478	1	ENSG00000067048	protein_coding	coding	mRNA	8653	8653	8653
ENSG00000067646	ZFY	ZFY	Y	2935281	2982506	1	ENSG00000067646	protein_coding	coding	mRNA	7544	7544	7544
ENSG00000067715	SYT1	SYT1	12	78863993	79452008	1	ENSG00000067715	protein_coding	coding	mRNA	6857	6857	6857
ENSG00000067798	NAV3	NAV3	12	77324641	78213008	1	ENSG00000067798	protein_coding	coding	mRNA	89795	89795	89795
ENSG00000067840	PDZD4	PDZD4	X	153802166	153830565	-1	ENSG00000067840	protein_coding	coding	mRNA	57595	57595	57595
ENSG00000067842	ATP2B3	ATP2B3	X	153517676	153582939	1	ENSG00000067842	protein_coding	coding	mRNA	492	492	492
ENSG00000068078	FGFR3	FGFR3	4	1793293	1808872	1	ENSG00000068078	protein_coding	coding	mRNA	2261	2261	2261
ENSG00000068489	PRR11	PRR11	17	59155499	59204705	1	ENSG00000068489	protein_coding	coding	mRNA	55771	55771	55771
ENSG00000068615	REEP1	REEP1	2	86213993	86338083	-1	ENSG00000068615	protein_coding	coding	mRNA	65055	65055	65055
ENSG00000068781	STON1-GTF2A1L	STON1-GTF2A1L	2	48529925	48776517	1	ENSG00000068781	protein_coding	coding	mRNA	286749	286749	286749
ENSG00000068976	PYGM	PYGM	11	64746389	64760297	-1	ENSG00000068976	protein_coding	coding	mRNA	5837	5837	5837
ENSG00000068985	PAGE1	PAGE1	X	49687450	49695993	-1	ENSG00000068985	protein_coding	coding	mRNA	8712	8712	8712
ENSG00000069011	PITX1	PITX1	5	135027735	135034813	-1	ENSG00000069011	protein_coding	coding	mRNA	5307	5307	5307
ENSG00000069018	TRPC7	TRPC7	5	136213320	136365545	-1	ENSG00000069018	protein_coding	coding	mRNA	57113	57113	57113
ENSG00000069188	SDK2	SDK2	17	73334384	73644089	-1	ENSG00000069188	protein_coding	coding	mRNA	54549	54549	54549
ENSG00000069206	ADAM7	ADAM7	8	24440930	24526970	1	ENSG00000069206	protein_coding	coding	mRNA	8756	8756	8756
ENSG00000069482	GAL	GAL	11	68683779	68691175	1	ENSG00000069482	protein_coding	coding	mRNA	51083	51083	51083
ENSG00000069535	MAOB	MAOB	X	43766611	43882447	-1	ENSG00000069535	protein_coding	coding	mRNA	4129	4129	4129
ENSG00000069696	DRD4	DRD4	11	637293	640706	1	ENSG00000069696	protein_coding	coding	mRNA	1815	1815	1815
ENSG00000069702	TGFBR3	TGFBR3	1	91680343	91906335	-1	ENSG00000069702	protein_coding	coding	mRNA	7049	7049	7049
ENSG00000069764	PLA2G10	PLA2G10	16	14672545	14694669	-1	ENSG00000069764	protein_coding	coding	mRNA	8399	8399	8399
ENSG00000069812	HES2	HES2	1	6412418	6424670	-1	ENSG00000069812	protein_coding	coding	mRNA	54626	54626	54626
ENSG00000070019	GUCY2C	GUCY2C	12	14612632	14696585	-1	ENSG00000070019	protein_coding	coding	mRNA	2984	2984	2984
ENSG00000070031	SCT	SCT	11	626431	627143	-1	ENSG00000070031	protein_coding	coding	mRNA	6343	6343	6343
ENSG00000070182	SPTB	SPTB	14	64746283	64879907	-1	ENSG00000070182	protein_coding	coding	mRNA	6710	6710	6710
ENSG00000070388	FGF22	FGF22	19	639879	644371	1	ENSG00000070388	protein_coding	coding	mRNA	27006	27006	27006
ENSG00000070526	ST6GALNAC1	ST6GALNAC1	17	76624761	76643838	-1	ENSG00000070526	protein_coding	coding	mRNA	55808	55808	55808
ENSG00000070601	FRMPD1	FRMPD1	9	37651000	37746904	1	ENSG00000070601	protein_coding	coding	mRNA	22844	22844	22844
ENSG00000070729	CNGB1	CNGB1	16	57882340	57971116	-1	ENSG00000070729	protein_coding	coding	mRNA	1258	1258	1258
ENSG00000070748	CHAT	CHAT	10	49609095	49665104	1	ENSG00000070748	protein_coding	coding	mRNA	1103	1103	1103
ENSG00000070808	CAMK2A	CAMK2A	5	150219491	150290291	-1	ENSG00000070808	protein_coding	coding	mRNA	815	815	815
ENSG00000070886	EPHA8	EPHA8	1	22563564	22603594	1	ENSG00000070886	protein_coding	coding	mRNA	2046	2046	2046
ENSG00000070915	SLC12A3	SLC12A3	16	56865207	56915850	1	ENSG00000070915	protein_coding	coding	mRNA	6559	6559	6559
ENSG00000070985	TRPM5	TRPM5	11	2404515	2423045	-1	ENSG00000070985	protein_coding	coding	mRNA	29850	29850	29850
ENSG00000071203	MS4A12	MS4A12	11	60492778	60507430	1	ENSG00000071203	protein_coding	coding	mRNA	54860	54860	54860
ENSG00000071677	PRLH	PRLH	2	237566574	237567175	1	ENSG00000071677	protein_coding	coding	mRNA	51052	51052	51052
ENSG00000071909	MYO3B	MYO3B	2	170178145	170655171	1	ENSG00000071909	protein_coding	coding	mRNA	140469	140469	140469
ENSG00000071991	CDH19	CDH19	18	66501083	66604138	-1	ENSG00000071991	protein_coding	coding	mRNA	28513	28513	28513
ENSG00000072041	SLC6A15	SLC6A15	12	84859488	84913615	-1	ENSG00000072041	protein_coding	coding	mRNA	55117	55117	55117
ENSG00000072080	SPP2	SPP2	2	234050679	234077134	1	ENSG00000072080	protein_coding	coding	mRNA	6694	6694	6694
ENSG00000072133	RPS6KA6	RPS6KA6	X	84058346	84187907	-1	ENSG00000072133	protein_coding	coding	mRNA	27330	27330	27330
ENSG00000072182	ASIC4	ASIC4	2	219514170	219538772	1	ENSG00000072182	protein_coding	coding	mRNA	55515	55515	55515
ENSG00000072315	TRPC5	TRPC5	X	111774315	112082776	-1	ENSG00000072315	protein_coding	coding	mRNA	7224	7224	7224
ENSG00000072571	HMMR	HMMR	5	163460203	163491945	1	ENSG00000072571	protein_coding	coding	mRNA	3161	3161	3161
ENSG00000072657	TRHDE	TRHDE	12	72087266	72670757	1	ENSG00000072657	protein_coding	coding	mRNA	29953	29953	29953
ENSG00000072858	SIDT1	SIDT1	3	113532296	113629578	1	ENSG00000072858	protein_coding	coding	mRNA	54847	54847	54847
ENSG00000073067	CYP2W1	CYP2W1	7	983199	989640	1	ENSG00000073067	protein_coding	coding	mRNA	54905	54905	54905
ENSG00000073146	MOV10L1	MOV10L1	22	50089879	50161690	1	ENSG00000073146	protein_coding	coding	mRNA	54456	54456	54456
ENSG00000073150	PANX2	PANX2	22	50170731	50180294	1	ENSG00000073150	protein_coding	coding	mRNA	56666	56666	56666
ENSG00000073282	TP63	TP63	3	189631416	189897279	1	ENSG00000073282	protein_coding	coding	mRNA	8626	8626	8626
ENSG00000073598	FNDC8	FNDC8	17	35121579	35130732	1	ENSG00000073598	protein_coding	coding	mRNA	54752	54752	54752
ENSG00000073670	ADAM11	ADAM11	17	44759031	44781846	1	ENSG00000073670	protein_coding	coding	mRNA	4185	4185	4185
ENSG00000073734	ABCB11	ABCB11	2	168915498	169031324	-1	ENSG00000073734	protein_coding	coding	mRNA	8647	8647	8647
ENSG00000073737	DHRS9	DHRS9	2	169064789	169096167	1	ENSG00000073737	protein_coding	coding	mRNA	10170	10170	10170
ENSG00000073754	CD5L	CD5L	1	157830914	157898256	-1	ENSG00000073754	protein_coding	coding	mRNA	922	922	922
ENSG00000073756	PTGS2	PTGS2	1	186671791	186680427	-1	ENSG00000073756	protein_coding	coding	mRNA	5743	5743	5743
ENSG00000073792	IGF2BP2	IGF2BP2	3	185643739	185825056	-1	ENSG00000073792	protein_coding	coding	mRNA	10644	10644	10644
ENSG00000073861	TBX21	TBX21	17	47733244	47746119	1	ENSG00000073861	protein_coding	coding	mRNA	30009	30009	30009
ENSG00000074047	GLI2	GLI2	2	120735623	120992653	1	ENSG00000074047	protein_coding	coding	mRNA	2736	2736	2736
ENSG00000074211	PPP2R2C	PPP2R2C	4	6320578	6563600	-1	ENSG00000074211	protein_coding	coding	mRNA	5522	5522	5522
ENSG00000074276	CDHR2	CDHR2	5	176542511	176595974	1	ENSG00000074276	protein_coding	coding	mRNA	54825	54825	54825
ENSG00000074317	SNCB	SNCB	5	176620084	176630556	-1	ENSG00000074317	protein_coding	coding	mRNA	6620	6620	6620
ENSG00000074410	CA12	CA12	15	63321378	63382161	-1	ENSG00000074410	protein_coding	coding	mRNA	771	771	771
ENSG00000074527	NTN4	NTN4	12	95657807	95791152	-1	ENSG00000074527	protein_coding	coding	mRNA	59277	59277	59277
ENSG00000074706	IPCEF1	IPCEF1	6	154154496	154356792	-1	ENSG00000074706	protein_coding	coding	mRNA	26034	26034	26034
ENSG00000074771	NOX3	NOX3	6	155395370	155455903	-1	ENSG00000074771	protein_coding	coding	mRNA	50508	50508	50508
ENSG00000074803	SLC12A1	SLC12A1	15	48178438	48304078	1	ENSG00000074803	protein_coding	coding	mRNA	6557	6557	6557
ENSG00000074966	TXK	TXK	4	48066393	48134256	-1	ENSG00000074966	protein_coding	coding	mRNA	7294	7294	7294
ENSG00000075035	WSCD2	WSCD2	12	108129471	108250537	1	ENSG00000075035	protein_coding	coding	mRNA	9671	9671	9671
ENSG00000075043	KCNQ2	KCNQ2	20	63400210	63472677	-1	ENSG00000075043	protein_coding	coding	mRNA	3785	3785	3785
ENSG00000075073	TACR2	TACR2	10	69403903	69416867	-1	ENSG00000075073	protein_coding	coding	mRNA	6865	6865	6865
ENSG00000075213	SEMA3A	SEMA3A	7	83955777	84492724	-1	ENSG00000075213	protein_coding	coding	mRNA	10371	10371	10371
ENSG00000075218	GTSE1	GTSE1	22	46296741	46330810	1	ENSG00000075218	protein_coding	coding	mRNA	51512	51512	51512
ENSG00000075290	WNT8B	WNT8B	10	100463041	100483744	1	ENSG00000075290	protein_coding	coding	mRNA	7479	7479	7479
ENSG00000075340	ADD2	ADD2	2	70607618	70768225	-1	ENSG00000075340	protein_coding	coding	mRNA	119	119	119
ENSG00000075388	FGF4	FGF4	11	69771016	69775403	-1	ENSG00000075388	protein_coding	coding	mRNA	2249	2249	2249
ENSG00000075429	CACNG5	CACNG5	17	66835117	66885486	1	ENSG00000075429	protein_coding	coding	mRNA	27091	27091	27091
ENSG00000075461	CACNG4	CACNG4	17	66964910	67033398	1	ENSG00000075461	protein_coding	coding	mRNA	27092	27092	27092
ENSG00000075673	ATP12A	ATP12A	13	24680411	24712493	1	ENSG00000075673	protein_coding	coding	mRNA	479	479	479
ENSG00000075886	TUBA3D	TUBA3D	2	131476093	131482934	1	ENSG00000075886	protein_coding	coding	mRNA	113457	113457	113457
ENSG00000075891	PAX2	PAX2	10	100735603	100829941	1	ENSG00000075891	protein_coding	coding	mRNA	5076	5076	5076
ENSG00000076344	RGS11	RGS11	16	268301	275980	-1	ENSG00000076344	protein_coding	coding	mRNA	8786	8786	8786
ENSG00000076662	ICAM3	ICAM3	19	10333776	10339823	-1	ENSG00000076662	protein_coding	coding	mRNA	3385	3385	3385
ENSG00000077009	NMRK2	NMRK2	19	3933103	3942416	1	ENSG00000077009	protein_coding	coding	mRNA	27231	27231	27231
ENSG00000077063	CTTNBP2	CTTNBP2	7	117710651	117874139	-1	ENSG00000077063	protein_coding	coding	mRNA	83992	83992	83992
ENSG00000077080	ACTL6B	ACTL6B	7	100643097	100656461	-1	ENSG00000077080	protein_coding	coding	mRNA	51412	51412	51412
ENSG00000077264	PAK3	PAK3	X	110944285	111227361	1	ENSG00000077264	protein_coding	coding	mRNA	5063	5063	5063
ENSG00000077274	CAPN6	CAPN6	X	111245103	111270523	-1	ENSG00000077274	protein_coding	coding	mRNA	827	827	827
ENSG00000077279	DCX	DCX	X	111293779	111412429	-1	ENSG00000077279	protein_coding	coding	mRNA	1641	1641	1641
ENSG00000077327	SPAG6	SPAG6	10	22345445	22454224	1	ENSG00000077327	protein_coding	coding	mRNA	9576	9576	9576
ENSG00000077498	TYR	TYR	11	89177452	89295759	1	ENSG00000077498	protein_coding	coding	mRNA	7299	7299	7299
ENSG00000077522	ACTN2	ACTN2	1	236686454	236764631	1	ENSG00000077522	protein_coding	coding	mRNA	88	88	88
ENSG00000077616	NAALAD2	NAALAD2	11	90131515	90192894	1	ENSG00000077616	protein_coding	coding	mRNA	10003	10003	10003
ENSG00000077800	FKBP6	FKBP6	7	73328164	73358637	1	ENSG00000077800	protein_coding	coding	mRNA	8468	8468	8468
ENSG00000077935	SMC1B	SMC1B	22	45344063	45413619	-1	ENSG00000077935	protein_coding	coding	mRNA	27127	27127	27127
ENSG00000077984	CST7	CST7	20	24949230	24959928	1	ENSG00000077984	protein_coding	coding	mRNA	8530	8530	8530
ENSG00000078018	MAP2	MAP2	2	209424058	209734118	1	ENSG00000078018	protein_coding	coding	mRNA	4133	4133	4133
ENSG00000078053	AMPH	AMPH	7	38383704	38631567	-1	ENSG00000078053	protein_coding	coding	mRNA	273	273	273
ENSG00000078081	LAMP3	LAMP3	3	183122213	183163839	-1	ENSG00000078081	protein_coding	coding	mRNA	27074	27074	27074
ENSG00000078295	ADCY2	ADCY2	5	7396208	7830081	1	ENSG00000078295	protein_coding	coding	mRNA	108	108	108
ENSG00000078328	RBFOX1	RBFOX1	16	5239802	7713338	1	ENSG00000078328	protein_coding	coding	mRNA	54715	54715	54715
ENSG00000078399	HOXA9	HOXA9	7	27162435	27175180	-1	ENSG00000078399	protein_coding	coding	mRNA	3205	3205	3205
ENSG00000078401	EDN1	EDN1	6	12290363	12297194	1	ENSG00000078401	protein_coding	coding	mRNA	1906	1906	1906
ENSG00000078549	ADCYAP1R1	ADCYAP1R1	7	31052461	31111479	1	ENSG00000078549	protein_coding	coding	mRNA	117	117	117
ENSG00000078579	FGF20	FGF20	8	16992169	17002181	-1	ENSG00000078579	protein_coding	coding	mRNA	26281	26281	26281
ENSG00000078589	P2RY10	P2RY10	X	78945332	78961954	1	ENSG00000078589	protein_coding	coding	mRNA	27334	27334	27334
ENSG00000078596	ITM2A	ITM2A	X	79360384	79367667	-1	ENSG00000078596	protein_coding	coding	mRNA	9452	9452	9452
ENSG00000078725	BRINP1	BRINP1	9	119153458	119369467	-1	ENSG00000078725	protein_coding	coding	mRNA	1620	1620	1620
ENSG00000078795	PKD2L2	PKD2L2	5	137887968	137942747	1	ENSG00000078795	protein_coding	coding	mRNA	27039	27039	27039
ENSG00000078814	MYH7B	MYH7B	20	34975403	35002437	1	ENSG00000078814	protein_coding	coding	mRNA	57644	57644	57644
ENSG00000078898	BPIFB2	BPIFB2	20	33007600	33023709	1	ENSG00000078898	protein_coding	coding	mRNA	80341	80341	80341
ENSG00000078900	TP73	TP73	1	3652520	3736201	1	ENSG00000078900	protein_coding	coding	mRNA	7161	7161	7161
ENSG00000079101	CLUL1	CLUL1	18	596988	650334	1	ENSG00000079101	protein_coding	coding	mRNA	27098	27098	27098
ENSG00000079102	RUNX1T1	RUNX1T1	8	91954967	92103286	-1	ENSG00000079102	protein_coding	coding	mRNA	862	862	862
ENSG00000079112	CDH17	CDH17	8	94127171	94217303	-1	ENSG00000079112	protein_coding	coding	mRNA	1015	1015	1015
ENSG00000079156	OSBPL6	OSBPL6	2	178194481	178402891	1	ENSG00000079156	protein_coding	coding	mRNA	114880	114880	114880
ENSG00000079263	SP140	SP140	2	230203110	230313215	1	ENSG00000079263	protein_coding	coding	mRNA	11262	11262	11262
ENSG00000079393	DUSP13	DUSP13	10	75094432	75109221	-1	ENSG00000079393	protein_coding	coding	mRNA	51207	51207	51207
ENSG00000079435	LIPE	LIPE	19	42401507	42427426	-1	ENSG00000079435	protein_coding	coding	mRNA	3991	3991	3991
ENSG00000079557	AFM	AFM	4	73481683	73504001	1	ENSG00000079557	protein_coding	coding	mRNA	173	173	173
ENSG00000079689	SCGN	SCGN	6	25652201	25701783	1	ENSG00000079689	protein_coding	coding	mRNA	10590	10590	10590
ENSG00000079841	RIMS1	RIMS1	6	71886703	72403143	1	ENSG00000079841	protein_coding	coding	mRNA	22999	22999	22999
ENSG00000079931	MOXD1	MOXD1	6	132296055	132401545	-1	ENSG00000079931	protein_coding	coding	mRNA	26002	26002	26002
ENSG00000080007	DDX43	DDX43	6	73394748	73417569	1	ENSG00000080007	protein_coding	coding	mRNA	55510	55510	55510
ENSG00000080031	PTPRH	PTPRH	19	55181248	55209506	-1	ENSG00000080031	protein_coding	coding	mRNA	5794	5794	5794
ENSG00000080166	DCT	DCT	13	94436808	94479682	-1	ENSG00000080166	protein_coding	coding	mRNA	1638	1638	1638
ENSG00000080200	CRYBG3	CRYBG3	3	97822040	97944963	1	ENSG00000080200	protein_coding	coding	mRNA	131544	131544	131544
ENSG00000080224	EPHA6	EPHA6	3	96814581	97752460	1	ENSG00000080224	protein_coding	coding	mRNA	285220	285220	285220
ENSG00000080293	SCTR	SCTR	2	119439843	119525301	-1	ENSG00000080293	protein_coding	coding	mRNA	6344	6344	6344
ENSG00000080493	SLC4A4	SLC4A4	4	71062667	71572087	1	ENSG00000080493	protein_coding	coding	mRNA	8671	8671	8671
ENSG00000080511	RDH8	RDH8	19	10013249	10022279	1	ENSG00000080511	protein_coding	coding	mRNA	50700	50700	50700
ENSG00000080572	PIH1D3	DNAAF6	X	107206632	107244243	1	ENSG00000080572	protein_coding	coding	mRNA	139212	ND	139212
ENSG00000080618	CPB2	CPB2	13	46053195	46105033	-1	ENSG00000080618	protein_coding	coding	mRNA	1361	1361	1361
ENSG00000080644	CHRNA3	CHRNA3	15	78593052	78621295	-1	ENSG00000080644	protein_coding	coding	mRNA	1136	1136	1136
ENSG00000080709	KCNN2	KCNN2	5	114055545	114496500	1	ENSG00000080709	protein_coding	coding	mRNA	3781	3781	3781
ENSG00000080854	IGSF9B	IGSF9B	11	133908564	133956985	-1	ENSG00000080854	protein_coding	coding	mRNA	22997	22997	22997
ENSG00000080986	NDC80	NDC80	18	2571511	2616635	1	ENSG00000080986	protein_coding	coding	mRNA	10403	10403	10403
ENSG00000081041	CXCL2	CXCL2	4	74097035	74099293	-1	ENSG00000081041	protein_coding	coding	mRNA	2920	2920	2920
ENSG00000081051	AFP	AFP	4	73431138	73456174	1	ENSG00000081051	protein_coding	coding	mRNA	174	174	174
ENSG00000081052	COL4A4	COL4A4	2	227002711	227164453	-1	ENSG00000081052	protein_coding	coding	mRNA	1286	1286	1286
ENSG00000081138	CDH7	CDH7	18	65750252	65890341	1	ENSG00000081138	protein_coding	coding	mRNA	1005	1005	1005
ENSG00000081148	IMPG2	IMPG2	3	101222546	101320560	-1	ENSG00000081148	protein_coding	coding	mRNA	50939	50939	50939
ENSG00000081248	CACNA1S	CACNA1S	1	201039512	201112566	-1	ENSG00000081248	protein_coding	coding	mRNA	779	779	779
ENSG00000081277	PKP1	PKP1	1	201283452	201332993	1	ENSG00000081277	protein_coding	coding	mRNA	5317	5317	5317
ENSG00000081479	LRP2	LRP2	2	169127109	169362685	-1	ENSG00000081479	protein_coding	coding	mRNA	4036	4036	4036
ENSG00000081800	SLC13A1	SLC13A1	7	123113531	123199986	-1	ENSG00000081800	protein_coding	coding	mRNA	6561	6561	6561
ENSG00000081818	PCDHB4	PCDHB4	5	141121799	141125623	1	ENSG00000081818	protein_coding	coding	mRNA	56131	56131	56131
ENSG00000081842	PCDHA6	PCDHA6	5	140827958	141012344	1	ENSG00000081842	protein_coding	coding	mRNA	56142	56142	56142
ENSG00000081853	PCDHGA2	PCDHGA2	5	141338760	141512979	1	ENSG00000081853	protein_coding	coding	mRNA	56113	56113	56113
ENSG00000081985	IL12RB2	IL12RB2	1	67307364	67397090	1	ENSG00000081985	protein_coding	coding	mRNA	3595	3595	3595
ENSG00000082126	MPP4	MPP4	2	201644870	201698694	-1	ENSG00000082126	protein_coding	coding	mRNA	58538	58538	58538
