Name	Class	Type
cg08739115	CG	CG_of_ESR1_regulator
cg15727188	CG	CG_of_ESR1_regulator
cg04499214	CG	CG_of_ESR1_regulator
cg23265656	CG	CG_of_ESR1_regulator
cg20429350	CG	CG_of_ESR1_regulator
cg05712300	CG	CG_of_ESR1_regulator
cg19158549	CG	CG_of_ESR1_regulator
cg11710123	CG	CG_of_ESR1_regulator
cg25150520	CG	CG_of_ESR1_regulator
cg24499605	CG	CG_of_ESR1_regulator
cg22497969	CG	CG_of_ESR1_regulator
cg07029287	CG	CG_of_ESR1_regulator
cg23631759	CG	CG_of_ESR1_regulator
cg06970451	CG	CG_of_ESR1_regulator
cg26864297	CG	CG_of_ESR1_regulator
cg21262776	CG	CG_of_ESR1_regulator
cg05790380	CG	CG_of_ESR1_regulator
cg24514678	CG	CG_of_ESR1_regulator
cg22606873	CG	CG_of_ESR1_regulator
cg13152158	CG	CG_of_ESR1_regulator
cg19600583	CG	CG_of_ESR1_regulator
cg06099439	CG	CG_of_ESR1_regulator
cg01777678	CG	CG_of_ESR1_regulator
cg03527274	CG	CG_of_ESR1_regulator
cg21786372	CG	CG_of_ESR1_regulator
cg00030466	CG	CG_of_ESR1_regulator
cg24641193	CG	CG_of_ESR1_regulator
cg00895834	CG	CG_of_ESR1_regulator
cg07956247	CG	CG_of_ESR1_regulator
cg14969646	CG	CG_of_ESR1_regulator
cg05628625	CG	CG_of_ESR1_regulator
cg24851370	CG	CG_of_ESR1_regulator
cg00109293	CG	CG_of_ESR1_regulator
cg07974025	CG	CG_of_ESR1_regulator
cg03885431	CG	CG_of_ESR1_regulator
cg03386715	CG	CG_of_ESR1_regulator
cg21412629	CG	CG_of_ESR1_regulator
cg09282201	CG	CG_of_ESR1_regulator
cg04509221	CG	CG_of_ESR1_regulator
cg04855369	CG	CG_of_ESR1_regulator
cg03082523	CG	CG_of_ESR1_regulator
cg06379192	CG	CG_of_ESR1_regulator
cg11392550	CG	CG_of_ESR1_regulator
cg16262201	CG	CG_of_ESR1_regulator
cg11672390	CG	CG_of_ESR1_regulator
cg12074391	CG	CG_of_ESR1_regulator
cg00663575	CG	CG_of_ESR1_regulator
cg08160128	CG	CG_of_ESR1_regulator
cg01709189	CG	CG_of_ESR1_regulator
cg24645149	CG	CG_of_ESR1_regulator
cg25706502	CG	CG_of_ESR1_regulator
cg07832245	CG	CG_of_ESR1_regulator
cg13175786	CG	CG_of_ESR1_regulator
cg13867039	CG	CG_of_ESR1_regulator
cg23085167	CG	CG_of_ESR1_regulator
cg05791946	CG	CG_of_ESR1_regulator
cg04876124	CG	CG_of_ESR1_regulator
cg22730864	CG	CG_of_ESR1_regulator
cg01909160	CG	CG_of_ESR1_regulator
cg00849570	CG	CG_of_ESR1_regulator
cg19704073	CG	CG_of_ESR1_regulator
cg16710099	CG	CG_of_ESR1_regulator
cg17104202	CG	CG_of_ESR1_regulator
cg12800122	CG	CG_of_ESR1_regulator
cg27229529	CG	CG_of_ESR1_regulator
cg10952596	CG	CG_of_ESR1_regulator
cg13427179	CG	CG_of_ESR1_regulator
cg19825974	CG	CG_of_ESR1_regulator
cg10201191	CG	CG_of_ESR1_regulator
cg15115055	CG	CG_of_ESR1_regulator
cg16694785	CG	CG_of_ESR1_regulator
cg24629455	CG	CG_of_ESR1_regulator
cg22440573	CG	CG_of_ESR1_regulator
cg24939838	CG	CG_of_ESR1_regulator
cg18240463	CG	CG_of_ESR1_regulator
cg09990962	CG	CG_of_ESR1_regulator
cg21475097	CG	CG_of_ESR1_regulator
cg04873098	CG	CG_of_ESR1_regulator
cg24807850	CG	CG_of_ESR1_regulator
cg20165545	CG	CG_of_ESR1_regulator
cg19904265	CG	CG_of_ESR1_regulator
cg00106196	CG	CG_of_ESR1_regulator
cg10100424	CG	CG_of_ESR1_regulator
cg08636115	CG	CG_of_ESR1_regulator
cg06447122	CG	CG_of_ESR1_regulator
cg24335751	CG	CG_of_ESR1_regulator
cg11325950	CG	CG_of_ESR1_regulator
cg19896590	CG	CG_of_ESR1_regulator
cg06354193	CG	CG_of_ESR1_regulator
cg18966232	CG	CG_of_ESR1_regulator
cg00103908	CG	CG_of_ESR1_regulator
cg17861161	CG	CG_of_ESR1_regulator
cg11113363	CG	CG_of_ESR1_regulator
cg08034916	CG	CG_of_ESR1_regulator
cg17220278	CG	CG_of_ESR1_regulator
cg09891226	CG	CG_of_ESR1_regulator
cg26513591	CG	CG_of_ESR1_regulator
cg13434489	CG	CG_of_ESR1_regulator
cg03449456	CG	CG_of_ESR1_regulator
cg12141662	CG	CG_of_ESR1_regulator
cg00329272	CG	CG_of_ESR1_regulator
cg19263228	CG	CG_of_ESR1_regulator
cg17601209	CG	CG_of_ESR1_regulator
cg20988960	CG	CG_of_ESR1_regulator
cg26520908	CG	CG_of_ESR1_regulator
cg00894041	CG	CG_of_ESR1_regulator
cg12660813	CG	CG_of_ESR1_regulator
cg15357022	CG	CG_of_ESR1_regulator
cg11337967	CG	CG_of_ESR1_regulator
cg17940849	CG	CG_of_ESR1_regulator
cg06081361	CG	CG_of_ESR1_regulator
cg03396604	CG	CG_of_ESR1_regulator
cg07045460	CG	CG_of_ESR1_regulator
cg09032732	CG	CG_of_ESR1_regulator
cg02067098	CG	CG_of_ESR1_regulator
cg13789673	CG	CG_of_ESR1_regulator
cg24256745	CG	CG_of_ESR1_regulator
cg00701856	CG	CG_of_ESR1_regulator
cg26228024	CG	CG_of_ESR1_regulator
cg04605504	CG	CG_of_ESR1_regulator
cg07212761	CG	CG_of_ESR1_regulator
cg12441214	CG	CG_of_ESR1_regulator
cg23034362	CG	CG_of_ESR1_regulator
cg15035278	CG	CG_of_ESR1_regulator
cg01196079	CG	CG_of_ESR1_regulator
cg17421241	CG	CG_of_ESR1_regulator
cg05098425	CG	CG_of_ESR1_regulator
cg02295527	CG	CG_of_ESR1_regulator
cg07424785	CG	CG_of_ESR1_regulator
cg22389615	CG	CG_of_ESR1_regulator
cg03401034	CG	CG_of_ESR1_regulator
cg10391102	CG	CG_of_ESR1_regulator
cg02300576	CG	CG_of_ESR1_regulator
cg21682432	CG	CG_of_ESR1_regulator
cg11250802	CG	CG_of_ESR1_regulator
cg15823330	CG	CG_of_ESR1_regulator
cg25839663	CG	CG_of_ESR1_regulator
cg21160149	CG	CG_of_ESR1_regulator
cg16011907	CG	CG_of_ESR1_regulator
cg00152878	CG	CG_of_ESR1_regulator
cg06521247	CG	CG_of_ESR1_regulator
cg14659814	CG	CG_of_ESR1_regulator
cg10328768	CG	CG_of_ESR1_regulator
cg11157172	CG	CG_of_ESR1_regulator
cg24298696	CG	CG_of_ESR1_regulator
cg08642716	CG	CG_of_ESR1_regulator
cg04120680	CG	CG_of_ESR1_regulator
cg19244263	CG	CG_of_ESR1_regulator
cg04907885	CG	CG_of_ESR1_regulator
cg05725148	CG	CG_of_ESR1_regulator
cg22688535	CG	CG_of_ESR1_regulator
cg20462242	CG	CG_of_ESR1_regulator
cg06380199	CG	CG_of_ESR1_regulator
cg16546658	CG	CG_of_ESR1_regulator
cg09077530	CG	CG_of_ESR1_regulator
cg27171194	CG	CG_of_ESR1_regulator
cg10893986	CG	CG_of_ESR1_regulator
cg09845604	CG	CG_of_ESR1_regulator
cg15605124	CG	CG_of_ESR1_regulator
cg16394551	CG	CG_of_ESR1_regulator
cg15491247	CG	CG_of_ESR1_regulator
cg17435683	CG	CG_of_ESR1_regulator
cg24879939	CG	CG_of_ESR1_regulator
cg01793374	CG	CG_of_ESR1_regulator
cg04882365	CG	CG_of_ESR1_regulator
cg06703375	CG	CG_of_ESR1_regulator
cg15156029	CG	CG_of_ESR1_regulator
cg13875033	CG	CG_of_ESR1_regulator
cg05573412	CG	CG_of_ESR1_regulator
cg07797660	CG	CG_of_ESR1_regulator
cg12753787	CG	CG_of_ESR1_regulator
cg18369939	CG	CG_of_ESR1_regulator
cg11138362	CG	CG_of_ESR1_regulator
cg01418153	CG	CG_of_ESR1_regulator
cg03254465	CG	CG_of_ESR1_regulator
cg15065169	CG	CG_of_ESR1_regulator
cg13689309	CG	CG_of_ESR1_regulator
cg05375699	CG	CG_of_ESR1_regulator
cg16059167	CG	CG_of_ESR1_regulator
cg11946666	CG	CG_of_ESR1_regulator
cg14712575	CG	CG_of_ESR1_regulator
cg21784411	CG	CG_of_ESR1_regulator
cg26425711	CG	CG_of_ESR1_regulator
cg11709254	CG	CG_of_ESR1_regulator
cg21848084	CG	CG_of_ESR1_regulator
cg26004086	CG	CG_of_ESR1_regulator
cg14216672	CG	CG_of_ESR1_regulator
cg15519786	CG	CG_of_ESR1_regulator
cg27187555	CG	CG_of_ESR1_regulator
cg06060874	CG	CG_of_ESR1_regulator
cg01101873	CG	CG_of_ESR1_regulator
cg06211525	CG	CG_of_ESR1_regulator
cg06970772	CG	CG_of_ESR1_regulator
cg13209113	CG	CG_of_ESR1_regulator
cg17493795	CG	CG_of_ESR1_regulator
cg06258549	CG	CG_of_ESR1_regulator
cg24003749	CG	CG_of_ESR1_regulator
cg00068377	CG	CG_of_ESR1_regulator
cg00353844	CG	CG_of_ESR1_regulator
cg27588093	CG	CG_of_ESR1_regulator
cg06911744	CG	CG_of_ESR1_regulator
cg26000536	CG	CG_of_ESR1_regulator
cg07479843	CG	CG_of_ESR1_regulator
cg12593511	CG	CG_of_ESR1_regulator
cg25849029	CG	CG_of_ESR1_regulator
cg13087441	CG	CG_of_ESR1_regulator
cg01602345	CG	CG_of_ESR1_regulator
cg21167817	CG	CG_of_ESR1_regulator
cg01071314	CG	CG_of_ESR1_regulator
cg16002887	CG	CG_of_ESR1_regulator
cg21848088	CG	CG_of_ESR1_regulator
cg23050300	CG	CG_of_ESR1_regulator
cg03337482	CG	CG_of_ESR1_regulator
cg03126058	CG	CG_of_ESR1_regulator
cg16686396	CG	CG_of_ESR1_regulator
ch.1.131529R	CG	CG_of_ESR1_regulator
cg08831401	CG	CG_of_ESR1_regulator
cg10557907	CG	CG_of_ESR1_regulator
cg16176095	CG	CG_of_ESR1_regulator
cg01713250	CG	CG_of_ESR1_regulator
cg22862319	CG	CG_of_ESR1_regulator
cg11332505	CG	CG_of_ESR1_regulator
cg16904580	CG	CG_of_ESR1_regulator
cg10438527	CG	CG_of_ESR1_regulator
cg26537941	CG	CG_of_ESR1_regulator
cg02484476	CG	CG_of_ESR1_regulator
cg07550869	CG	CG_of_ESR1_regulator
cg01079872	CG	CG_of_ESR1_regulator
cg20962938	CG	CG_of_ESR1_regulator
cg23821340	CG	CG_of_ESR1_regulator
cg04882222	CG	CG_of_ESR1_regulator
cg12034510	CG	CG_of_ESR1_regulator
cg18024629	CG	CG_of_ESR1_regulator
cg15641565	CG	CG_of_ESR1_regulator
cg06824308	CG	CG_of_ESR1_regulator
cg15385853	CG	CG_of_ESR1_regulator
cg24878051	CG	CG_of_ESR1_regulator
cg00251678	CG	CG_of_ESR1_regulator
cg15059176	CG	CG_of_ESR1_regulator
cg15386853	CG	CG_of_ESR1_regulator
cg25783497	CG	CG_of_ESR1_regulator
cg21961270	CG	CG_of_ESR1_regulator
cg11397493	CG	CG_of_ESR1_regulator
cg00087546	CG	CG_of_ESR1_regulator
cg10956857	CG	CG_of_ESR1_regulator
cg10573643	CG	CG_of_ESR1_regulator
cg20671649	CG	CG_of_ESR1_regulator
cg26846424	CG	CG_of_ESR1_regulator
cg02390319	CG	CG_of_ESR1_regulator
cg22388607	CG	CG_of_ESR1_regulator
cg01783650	CG	CG_of_ESR1_regulator
cg10519004	CG	CG_of_ESR1_regulator
cg07112867	CG	CG_of_ESR1_regulator
cg00401797	CG	CG_of_ESR1_regulator
cg16120249	CG	CG_of_ESR1_regulator
cg17286074	CG	CG_of_ESR1_regulator
cg23999080	CG	CG_of_ESR1_regulator
cg19317333	CG	CG_of_ESR1_regulator
cg12635919	CG	CG_of_ESR1_regulator
cg23738647	CG	CG_of_ESR1_regulator
cg25362585	CG	CG_of_ESR1_regulator
cg05968369	CG	CG_of_ESR1_regulator
cg17438636	CG	CG_of_ESR1_regulator
cg01065697	CG	CG_of_ESR1_regulator
cg24663541	CG	CG_of_ESR1_regulator
cg25052274	CG	CG_of_ESR1_regulator
cg05520109	CG	CG_of_ESR1_regulator
cg00761129	CG	CG_of_ESR1_regulator
cg10504805	CG	CG_of_ESR1_regulator
cg26017484	CG	CG_of_ESR1_regulator
cg15644970	CG	CG_of_ESR1_regulator
cg13242468	CG	CG_of_ESR1_regulator
cg26300135	CG	CG_of_ESR1_regulator
cg00790672	CG	CG_of_ESR1_regulator
cg04974499	CG	CG_of_ESR1_regulator
cg14522815	CG	CG_of_ESR1_regulator
cg00624908	CG	CG_of_ESR1_regulator
cg04423188	CG	CG_of_ESR1_regulator
cg24395386	CG	CG_of_ESR1_regulator
cg25480121	CG	CG_of_ESR1_regulator
cg08947445	CG	CG_of_ESR1_regulator
cg12268236	CG	CG_of_ESR1_regulator
cg02831383	CG	CG_of_ESR1_regulator
cg00706913	CG	CG_of_ESR1_regulator
cg13993877	CG	CG_of_ESR1_regulator
cg26014413	CG	CG_of_ESR1_regulator
cg02072896	CG	CG_of_ESR1_regulator
cg04346637	CG	CG_of_ESR1_regulator
cg17137218	CG	CG_of_ESR1_regulator
cg02999781	CG	CG_of_ESR1_regulator
cg10588310	CG	CG_of_ESR1_regulator
cg14841011	CG	CG_of_ESR1_regulator
cg08007925	CG	CG_of_ESR1_regulator
cg14171460	CG	CG_of_ESR1_regulator
cg18396811	CG	CG_of_ESR1_regulator
cg17412901	CG	CG_of_ESR1_regulator
cg09788762	CG	CG_of_ESR1_regulator
cg22076614	CG	CG_of_ESR1_regulator
cg01932308	CG	CG_of_ESR1_regulator
cg10248231	CG	CG_of_ESR1_regulator
cg01913436	CG	CG_of_ESR1_regulator
cg01261194	CG	CG_of_ESR1_regulator
cg03748986	CG	CG_of_ESR1_regulator
cg17404787	CG	CG_of_ESR1_regulator
cg13299984	CG	CG_of_ESR1_regulator
cg00462240	CG	CG_of_ESR1_regulator
cg20387569	CG	CG_of_ESR1_regulator
cg07109490	CG	CG_of_ESR1_regulator
cg15903666	CG	CG_of_ESR1_regulator
cg10685531	CG	CG_of_ESR1_regulator
cg12578250	CG	CG_of_ESR1_regulator
cg13800721	CG	CG_of_ESR1_regulator
cg24680497	CG	CG_of_ESR1_regulator
cg03352346	CG	CG_of_ESR1_regulator
cg13858944	CG	CG_of_ESR1_regulator
cg02061757	CG	CG_of_ESR1_regulator
cg00168240	CG	CG_of_ESR1_regulator
cg20798164	CG	CG_of_ESR1_regulator
cg11210422	CG	CG_of_ESR1_regulator
cg04483711	CG	CG_of_ESR1_regulator
cg11251399	CG	CG_of_ESR1_regulator
cg11236641	CG	CG_of_ESR1_regulator
cg00804097	CG	CG_of_ESR1_regulator
cg04285727	CG	CG_of_ESR1_regulator
cg13692649	CG	CG_of_ESR1_regulator
cg22608265	CG	CG_of_ESR1_regulator
cg09867208	CG	CG_of_ESR1_regulator
cg06313241	CG	CG_of_ESR1_regulator
cg01773689	CG	CG_of_ESR1_regulator
cg08865559	CG	CG_of_ESR1_regulator
cg01062116	CG	CG_of_ESR1_regulator
cg23022057	CG	CG_of_ESR1_regulator
cg02333588	CG	CG_of_ESR1_regulator
cg11848748	CG	CG_of_ESR1_regulator
cg00063748	CG	CG_of_ESR1_regulator
cg02587392	CG	CG_of_ESR1_regulator
cg13479148	CG	CG_of_ESR1_regulator
cg12694058	CG	CG_of_ESR1_regulator
cg20522675	CG	CG_of_ESR1_regulator
cg13059495	CG	CG_of_ESR1_regulator
cg04100463	CG	CG_of_ESR1_regulator
cg11137517	CG	CG_of_ESR1_regulator
cg07453618	CG	CG_of_ESR1_regulator
cg18023909	CG	CG_of_ESR1_regulator
cg15639721	CG	CG_of_ESR1_regulator
cg00778905	CG	CG_of_ESR1_regulator
cg06188019	CG	CG_of_ESR1_regulator
cg25216613	CG	CG_of_ESR1_regulator
cg10074513	CG	CG_of_ESR1_regulator
cg19359929	CG	CG_of_ESR1_regulator
cg22697657	CG	CG_of_ESR1_regulator
cg18590565	CG	CG_of_ESR1_regulator
cg20433829	CG	CG_of_ESR1_regulator
cg23659029	CG	CG_of_ESR1_regulator
cg05790960	CG	CG_of_ESR1_regulator
cg08877960	CG	CG_of_ESR1_regulator
cg05473804	CG	CG_of_ESR1_regulator
cg15892785	CG	CG_of_ESR1_regulator
cg07480647	CG	CG_of_ESR1_regulator
cg19802649	CG	CG_of_ESR1_regulator
cg12770414	CG	CG_of_ESR1_regulator
cg17742359	CG	CG_of_ESR1_regulator
cg08207378	CG	CG_of_ESR1_regulator
cg08912058	CG	CG_of_ESR1_regulator
cg00929493	CG	CG_of_ESR1_regulator
cg13071306	CG	CG_of_ESR1_regulator
cg03916104	CG	CG_of_ESR1_regulator
cg06348737	CG	CG_of_ESR1_regulator
cg04861645	CG	CG_of_ESR1_regulator
cg01909982	CG	CG_of_ESR1_regulator
cg14958889	CG	CG_of_ESR1_regulator
cg21927975	CG	CG_of_ESR1_regulator
cg02835494	CG	CG_of_ESR1_regulator
cg02700833	CG	CG_of_ESR1_regulator
cg21932983	CG	CG_of_ESR1_regulator
cg04055049	CG	CG_of_ESR1_regulator
cg14566624	CG	CG_of_ESR1_regulator
cg02892189	CG	CG_of_ESR1_regulator
cg05133314	CG	CG_of_ESR1_regulator
cg19319393	CG	CG_of_ESR1_regulator
cg13325417	CG	CG_of_ESR1_regulator
cg08644511	CG	CG_of_ESR1_regulator
cg14855124	CG	CG_of_ESR1_regulator
cg20284891	CG	CG_of_ESR1_regulator
cg19863456	CG	CG_of_ESR1_regulator
cg25003147	CG	CG_of_ESR1_regulator
cg03583311	CG	CG_of_ESR1_regulator
cg17940013	CG	CG_of_ESR1_regulator
cg06374766	CG	CG_of_ESR1_regulator
cg12132894	CG	CG_of_ESR1_regulator
cg27178407	CG	CG_of_ESR1_regulator
cg12271223	CG	CG_of_ESR1_regulator
cg18040436	CG	CG_of_ESR1_regulator
cg18131499	CG	CG_of_ESR1_regulator
cg03520085	CG	CG_of_ESR1_regulator
cg00581848	CG	CG_of_ESR1_regulator
cg10429262	CG	CG_of_ESR1_regulator
cg22622886	CG	CG_of_ESR1_regulator
cg20323445	CG	CG_of_ESR1_regulator
cg14600023	CG	CG_of_ESR1_regulator
cg10108591	CG	CG_of_ESR1_regulator
cg11346333	CG	CG_of_ESR1_regulator
cg11737871	CG	CG_of_ESR1_regulator
cg13394110	CG	CG_of_ESR1_regulator
cg22426139	CG	CG_of_ESR1_regulator
cg11979129	CG	CG_of_ESR1_regulator
cg04488453	CG	CG_of_ESR1_regulator
cg23501610	CG	CG_of_ESR1_regulator
cg18807515	CG	CG_of_ESR1_regulator
cg21572730	CG	CG_of_ESR1_regulator
cg22596861	CG	CG_of_ESR1_regulator
cg26811976	CG	CG_of_ESR1_regulator
cg01689796	CG	CG_of_ESR1_regulator
cg00454696	CG	CG_of_ESR1_regulator
cg09225293	CG	CG_of_ESR1_regulator
cg17074017	CG	CG_of_ESR1_regulator
cg00906794	CG	CG_of_ESR1_regulator
cg25765192	CG	CG_of_ESR1_regulator
cg18385205	CG	CG_of_ESR1_regulator
cg16905984	CG	CG_of_ESR1_regulator
cg00961139	CG	CG_of_ESR1_regulator
cg15667219	CG	CG_of_ESR1_regulator
cg21410132	CG	CG_of_ESR1_regulator
cg01396102	CG	CG_of_ESR1_regulator
cg20464068	CG	CG_of_ESR1_regulator
cg19300923	CG	CG_of_ESR1_regulator
cg02330214	CG	CG_of_ESR1_regulator
cg11344626	CG	CG_of_ESR1_regulator
cg23813012	CG	CG_of_ESR1_regulator
cg00922376	CG	CG_of_ESR1_regulator
cg05346841	CG	CG_of_ESR1_regulator
cg09765994	CG	CG_of_ESR1_regulator
cg07596209	CG	CG_of_ESR1_regulator
cg09826587	CG	CG_of_ESR1_regulator
cg24593694	CG	CG_of_ESR1_regulator
cg13634713	CG	CG_of_ESR1_regulator
cg01816014	CG	CG_of_ESR1_regulator
cg24550112	CG	CG_of_ESR1_regulator
cg16680547	CG	CG_of_ESR1_regulator
cg26608693	CG	CG_of_ESR1_regulator
cg08425678	CG	CG_of_ESR1_regulator
cg25402049	CG	CG_of_ESR1_regulator
cg19359071	CG	CG_of_ESR1_regulator
cg23267665	CG	CG_of_ESR1_regulator
cg12379145	CG	CG_of_ESR1_regulator
cg25450806	CG	CG_of_ESR1_regulator
cg07708453	CG	CG_of_ESR1_regulator
cg19324313	CG	CG_of_ESR1_regulator
cg10375300	CG	CG_of_ESR1_regulator
cg14093474	CG	CG_of_ESR1_regulator
cg13472584	CG	CG_of_ESR1_regulator
cg06604289	CG	CG_of_ESR1_regulator
cg06807086	CG	CG_of_ESR1_regulator
cg26063625	CG	CG_of_ESR1_regulator
cg10781972	CG	CG_of_ESR1_regulator
cg03988675	CG	CG_of_ESR1_regulator
cg21605566	CG	CG_of_ESR1_regulator
cg19283112	CG	CG_of_ESR1_regulator
cg09360458	CG	CG_of_ESR1_regulator
cg26227101	CG	CG_of_ESR1_regulator
cg01614615	CG	CG_of_ESR1_regulator
cg00124011	CG	CG_of_ESR1_regulator
cg04999270	CG	CG_of_ESR1_regulator
cg02418294	CG	CG_of_ESR1_regulator
cg11750706	CG	CG_of_ESR1_regulator
cg21288507	CG	CG_of_ESR1_regulator
cg14563115	CG	CG_of_ESR1_regulator
cg27307327	CG	CG_of_ESR1_regulator
cg07552723	CG	CG_of_ESR1_regulator
cg16911819	CG	CG_of_ESR1_regulator
cg12909925	CG	CG_of_ESR1_regulator
cg12481389	CG	CG_of_ESR1_regulator
cg27544405	CG	CG_of_ESR1_regulator
cg18150460	CG	CG_of_ESR1_regulator
cg03945895	CG	CG_of_ESR1_regulator
cg01411652	CG	CG_of_ESR1_regulator
cg15568145	CG	CG_of_ESR1_regulator
cg16273075	CG	CG_of_ESR1_regulator
cg21683025	CG	CG_of_ESR1_regulator
cg19358589	CG	CG_of_ESR1_regulator
cg19806020	CG	CG_of_ESR1_regulator
cg16652739	CG	CG_of_ESR1_regulator
cg24715767	CG	CG_of_ESR1_regulator
cg06991148	CG	CG_of_ESR1_regulator
cg10444683	CG	CG_of_ESR1_regulator
cg16560370	CG	CG_of_ESR1_regulator
cg19705300	CG	CG_of_ESR1_regulator
cg15585213	CG	CG_of_ESR1_regulator
cg11522493	CG	CG_of_ESR1_regulator
cg21584052	CG	CG_of_ESR1_regulator
cg23037798	CG	CG_of_ESR1_regulator
cg11724055	CG	CG_of_ESR1_regulator
cg00907427	CG	CG_of_ESR1_regulator
cg08718097	CG	CG_of_ESR1_regulator
cg21921022	CG	CG_of_ESR1_regulator
cg06449653	CG	CG_of_ESR1_regulator
cg04604276	CG	CG_of_ESR1_regulator
cg13452718	CG	CG_of_ESR1_regulator
cg01788438	CG	CG_of_ESR1_regulator
cg07239593	CG	CG_of_ESR1_regulator
cg00891459	CG	CG_of_ESR1_regulator
cg21273013	CG	CG_of_ESR1_regulator
cg22450158	CG	CG_of_ESR1_regulator
cg19688289	CG	CG_of_ESR1_regulator
cg06886867	CG	CG_of_ESR1_regulator
cg21197435	CG	CG_of_ESR1_regulator
cg09996212	CG	CG_of_ESR1_regulator
cg13380502	CG	CG_of_ESR1_regulator
cg23230486	CG	CG_of_ESR1_regulator
cg01512026	CG	CG_of_ESR1_regulator
cg01048751	CG	CG_of_ESR1_regulator
cg12112929	CG	CG_of_ESR1_regulator
cg17185817	CG	CG_of_ESR1_regulator
cg14004477	CG	CG_of_ESR1_regulator
cg06057576	CG	CG_of_ESR1_regulator
cg10649647	CG	CG_of_ESR1_regulator
cg00544955	CG	CG_of_ESR1_regulator
cg14963371	CG	CG_of_ESR1_regulator
cg19937493	CG	CG_of_ESR1_regulator
cg02931410	CG	CG_of_ESR1_regulator
cg26064535	CG	CG_of_ESR1_regulator
cg19869139	CG	CG_of_ESR1_regulator
cg19738506	CG	CG_of_ESR1_regulator
cg11413657	CG	CG_of_ESR1_regulator
cg20003692	CG	CG_of_ESR1_regulator
cg08366446	CG	CG_of_ESR1_regulator
cg19715410	CG	CG_of_ESR1_regulator
cg18141828	CG	CG_of_ESR1_regulator
cg02785792	CG	CG_of_ESR1_regulator
cg09970593	CG	CG_of_ESR1_regulator
cg06779961	CG	CG_of_ESR1_regulator
cg17786206	CG	CG_of_ESR1_regulator
cg18140917	CG	CG_of_ESR1_regulator
cg00256816	CG	CG_of_ESR1_regulator
cg03397031	CG	CG_of_ESR1_regulator
cg05655011	CG	CG_of_ESR1_regulator
cg03987199	CG	CG_of_ESR1_regulator
cg02152233	CG	CG_of_ESR1_regulator
cg01243892	CG	CG_of_ESR1_regulator
cg18172051	CG	CG_of_ESR1_regulator
cg18346634	CG	CG_of_ESR1_regulator
cg06868481	CG	CG_of_ESR1_regulator
cg19619064	CG	CG_of_ESR1_regulator
cg05064673	CG	CG_of_ESR1_regulator
cg23987876	CG	CG_of_ESR1_regulator
cg17758623	CG	CG_of_ESR1_regulator
cg19112780	CG	CG_of_ESR1_regulator
cg20167532	CG	CG_of_ESR1_regulator
cg04125625	CG	CG_of_ESR1_regulator
cg14724283	CG	CG_of_ESR1_regulator
cg25319826	CG	CG_of_ESR1_regulator
cg22795471	CG	CG_of_ESR1_regulator
cg17670650	CG	CG_of_ESR1_regulator
cg05673731	CG	CG_of_ESR1_regulator
cg05928980	CG	CG_of_ESR1_regulator
cg21787390	CG	CG_of_ESR1_regulator
cg11387591	CG	CG_of_ESR1_regulator
cg19252333	CG	CG_of_ESR1_regulator
cg11747820	CG	CG_of_ESR1_regulator
cg01115565	CG	CG_of_ESR1_regulator
cg02100997	CG	CG_of_ESR1_regulator
cg00914222	CG	CG_of_ESR1_regulator
cg05039004	CG	CG_of_ESR1_regulator
cg04933208	CG	CG_of_ESR1_regulator
cg26884027	CG	CG_of_ESR1_regulator
cg03894975	CG	CG_of_ESR1_regulator
cg21929771	CG	CG_of_ESR1_regulator
cg03902160	CG	CG_of_ESR1_regulator
cg13466456	CG	CG_of_ESR1_regulator
cg05694921	CG	CG_of_ESR1_regulator
cg17592853	CG	CG_of_ESR1_regulator
cg00160667	CG	CG_of_ESR1_regulator
cg08527313	CG	CG_of_ESR1_regulator
cg01363648	CG	CG_of_ESR1_regulator
cg14030258	CG	CG_of_ESR1_regulator
cg12058544	CG	CG_of_ESR1_regulator
cg02293852	CG	CG_of_ESR1_regulator
cg11336887	CG	CG_of_ESR1_regulator
cg15151052	CG	CG_of_ESR1_regulator
cg20981107	CG	CG_of_ESR1_regulator
cg18801028	CG	CG_of_ESR1_regulator
cg10010183	CG	CG_of_ESR1_regulator
cg13896328	CG	CG_of_ESR1_regulator
cg05813330	CG	CG_of_ESR1_regulator
cg24408347	CG	CG_of_ESR1_regulator
cg19252108	CG	CG_of_ESR1_regulator
cg17877898	CG	CG_of_ESR1_regulator
cg06814637	CG	CG_of_ESR1_regulator
cg12277532	CG	CG_of_ESR1_regulator
cg24547948	CG	CG_of_ESR1_regulator
cg12302718	CG	CG_of_ESR1_regulator
cg13976370	CG	CG_of_ESR1_regulator
cg10017619	CG	CG_of_ESR1_regulator
cg09506001	CG	CG_of_ESR1_regulator
cg25371564	CG	CG_of_ESR1_regulator
cg19824710	CG	CG_of_ESR1_regulator
cg18815355	CG	CG_of_ESR1_regulator
cg16570917	CG	CG_of_ESR1_regulator
cg14172596	CG	CG_of_ESR1_regulator
cg25063733	CG	CG_of_ESR1_regulator
cg13233799	CG	CG_of_ESR1_regulator
cg01624937	CG	CG_of_ESR1_regulator
cg17213946	CG	CG_of_ESR1_regulator
cg21268658	CG	CG_of_ESR1_regulator
cg00007221	CG	CG_of_ESR1_regulator
cg26064481	CG	CG_of_ESR1_regulator
cg02283735	CG	CG_of_ESR1_regulator
cg03347207	CG	CG_of_ESR1_regulator
